Weekday,quarter,StoreLocation,Sales,IsHoliday,IsDayAfterHoliday,IsDisaster,IsDayAfterDisaster,Temperature,PriceOfGas,CurrentCPI,year,month,day
5,1,Lehi,2076.2862542143125,False,False,False,False,72.58,2.85,186.83,2022,2,12
6,1,Provo,1079.0516316803282,False,False,False,False,97.86,5.34,186.12,2022,2,13
6,1,Springville,820.8214869884263,False,False,False,False,36.36,2.29,185.78,2022,2,13
6,1,Orem,984.7900330532258,False,False,False,False,55.57,2.15,220.64,2022,2,13
6,1,Lehi,1196.9500601200862,False,False,False,False,68.18,2.47,184.4,2022,2,13
0,1,Provo,937.6785002522071,False,False,False,False,14.83,1.98,210.06,2022,2,14
0,1,Springville,626.3061865269792,False,False,False,False,35.64,1.82,191.86,2022,2,14
0,1,Orem,1083.5148859568499,False,False,False,False,36.54,2.59,176.78,2022,2,14
0,1,Lehi,399.5510537815976,False,False,False,False,-0.94,2.62,185.37,2022,2,14
1,1,Provo,2406.9712934881377,False,False,False,False,32.06,2.62,226.46,2022,2,15
1,1,Springville,1526.9954798726021,False,False,False,False,56.08,2.49,153.92,2022,2,15
1,1,Orem,1270.1650828501636,False,False,False,False,85.25,4.34,199.93,2022,2,15
1,1,Lehi,2146.479526051856,False,False,False,False,51.78,2.02,177.34,2022,2,15
2,1,Provo,810.2767316059716,False,False,False,False,63.72,1.96,164.92,2022,2,16
2,1,Springville,700.3049958391217,False,False,False,False,6.01,2.19,200.85,2022,2,16
2,1,Orem,1284.1664755867973,False,False,False,False,17.56,2.39,235.68,2022,2,16
2,1,Lehi,407.86023325653804,False,False,False,False,32.28,2.47,207.92,2022,2,16
3,1,Provo,1065.4754082341778,False,False,False,False,47.25,1.99,182.61,2022,2,17
3,1,Springville,1502.0061003335175,False,False,False,False,33.81,1.95,221.63,2022,2,17
3,1,Orem,301.1817136314258,False,False,False,False,78.3,3.69,164.12,2022,2,17
3,1,Lehi,307.3145750459453,False,False,False,False,51.81,2.56,195.07,2022,2,17
4,1,Provo,406.5944887283493,False,False,False,False,20.31,2.13,161.81,2022,2,18
4,1,Springville,584.2156946570054,False,False,False,False,45.11,2.2,182.83,2022,2,18
4,1,Orem,2158.613110028488,False,False,False,False,108.6,6.77,247.2,2022,2,18
4,1,Lehi,2004.2786169862761,False,False,False,False,59.92,2.16,166.62,2022,2,18
5,1,Provo,882.743380633607,False,False,False,False,72.66,2.89,189.62,2022,2,19
5,1,Springville,1264.9763291485858,False,False,False,False,74.8,3.26,153.04,2022,2,19
5,1,Orem,1427.9620772388355,False,False,False,False,54.05,2.44,202.46,2022,2,19
5,1,Lehi,409.9142809605777,False,False,False,False,56.94,2.26,185.77,2022,2,19
6,1,Provo,1653.2286307456673,False,False,False,False,49.13,2.1,212.86,2022,2,20
6,1,Springville,1775.888526862139,False,False,False,False,100.29,6.21,205.58,2022,2,20
6,1,Orem,651.2981078573287,False,False,False,False,72.62,3.08,242.05,2022,2,20
6,1,Lehi,1437.194181883953,False,False,False,False,77.57,3.48,148.29,2022,2,20
0,1,Provo,824.3571569326393,False,False,False,False,90.8,4.34,220.8,2022,2,21
0,1,Springville,1909.8105957822195,False,False,False,False,89.47,5.12,240.2,2022,2,21
0,1,Orem,1843.7788784597321,False,False,False,False,91.95,4.8,179.89,2022,2,21
0,1,Lehi,652.662066360994,False,False,False,False,59.82,2.37,178.79,2022,2,21
1,1,Provo,456.10261863359824,False,False,False,False,69.14,2.73,211.66,2022,2,22
1,1,Springville,989.7214392428341,False,False,False,False,107.96,6.36,246.53,2022,2,22
1,1,Orem,0.0,False,False,False,False,94.44,5.37,215.4,2022,2,22
1,1,Lehi,228.6049148930656,False,False,False,False,55.75,2.11,190.75,2022,2,22
2,1,Provo,689.7952503657589,False,False,False,False,16.96,1.86,208.67,2022,2,23
2,1,Springville,837.1220525588604,False,False,False,False,49.52,2.35,217.04,2022,2,23
2,1,Orem,2094.5861042113975,False,False,False,False,108.67,6.15,212.44,2022,2,23
2,1,Lehi,290.19309383728614,False,False,False,False,101.71,6.27,173.8,2022,2,23
3,1,Provo,1241.5663524454837,False,False,False,False,60.63,2.17,147.78,2022,2,24
3,1,Springville,690.459043840968,False,False,False,False,45.7,2.51,201.57,2022,2,24
3,1,Orem,1008.2521459248518,False,False,False,False,-0.65,2.37,165.17,2022,2,24
3,1,Lehi,1598.937437843383,False,False,False,False,89.73,4.77,170.93,2022,2,24
4,1,Provo,1134.7422749151701,False,False,False,False,52.66,2.06,198.18,2022,2,25
4,1,Springville,1331.3145552096528,False,False,False,False,49.21,2.15,208.7,2022,2,25
4,1,Orem,1060.0098367215667,False,False,False,False,118.51,7.76,177.82,2022,2,25
4,1,Lehi,1134.87042499945,False,False,False,False,67.69,2.52,181.71,2022,2,25
5,1,Provo,0.0,False,False,False,False,23.06,1.87,230.19,2022,2,26
5,1,Springville,1543.6299154839946,False,False,False,False,37.23,2.58,178.07,2022,2,26
5,1,Orem,879.1016031126297,False,False,False,False,76.19,3.42,225.43,2022,2,26
5,1,Lehi,1379.2324134793744,False,False,False,False,48.53,2.31,202.89,2022,2,26
6,1,Provo,17.451539945721237,False,False,True,False,55.66,2.09,176.34,2022,2,27
6,1,Springville,366.54016415704075,False,False,True,False,42.37,2.1,212.4,2022,2,27
6,1,Orem,439.23474415144494,False,False,True,False,80.45,3.8,218.62,2022,2,27
6,1,Lehi,800.665899742339,False,False,True,False,53.31,2.4,224.77,2022,2,27
0,1,Provo,1654.387374561577,False,False,False,True,68.34,2.7,190.43,2022,2,28
0,1,Springville,1303.5556146822262,False,False,False,True,36.35,2.11,205.61,2022,2,28
0,1,Orem,686.2786120445918,False,False,False,True,49.43,2.1,196.18,2022,2,28
0,1,Lehi,1541.8935363503358,False,False,False,True,37.9,2.3,203.38,2022,2,28
1,1,Provo,0.0,False,False,False,False,82.63,4.16,180.35,2022,3,1
1,1,Springville,2974.0085601839965,False,False,False,False,113.28,7.0,233.82,2022,3,1
1,1,Orem,1388.8299590234972,False,False,False,False,89.73,4.88,181.01,2022,3,1
1,1,Lehi,1868.536233313448,False,False,False,False,79.75,3.48,233.06,2022,3,1
2,1,Provo,893.5099308385554,False,False,False,False,80.15,3.83,173.22,2022,3,2
2,1,Springville,1537.9363516683356,False,False,False,False,95.65,5.49,230.47,2022,3,2
2,1,Orem,646.4373821487037,False,False,False,False,96.0,4.95,186.89,2022,3,2
2,1,Lehi,1488.864213261064,False,False,False,False,80.07,3.77,203.79,2022,3,2
3,1,Provo,1198.9379635788557,False,False,False,False,44.83,2.21,196.75,2022,3,3
3,1,Springville,2955.3478450144185,False,False,False,False,106.0,6.41,202.45,2022,3,3
3,1,Orem,482.2228371704314,False,False,False,False,43.33,2.28,156.84,2022,3,3
3,1,Lehi,596.1451192664935,False,False,False,False,35.72,2.08,238.31,2022,3,3
4,1,Provo,1502.4730643977678,False,False,False,False,25.01,2.23,156.41,2022,3,4
4,1,Springville,840.4802391764362,False,False,False,False,81.27,3.95,182.27,2022,3,4
4,1,Orem,353.18834258820687,False,False,False,False,40.31,1.82,218.17,2022,3,4
4,1,Lehi,770.4757114689023,False,False,False,False,56.18,1.94,209.77,2022,3,4
5,1,Provo,1858.0341032591286,False,False,False,False,95.46,5.22,152.06,2022,3,5
5,1,Springville,214.5420587713734,False,False,False,False,96.12,5.25,207.34,2022,3,5
5,1,Orem,1303.0186580899199,False,False,False,False,81.42,4.05,200.34,2022,3,5
5,1,Lehi,2068.521309304503,False,False,False,False,88.57,4.54,218.82,2022,3,5
6,1,Provo,467.5723590075445,False,False,False,False,72.62,2.8,152.46,2022,3,6
6,1,Springville,1241.7510737508912,False,False,False,False,33.09,2.06,205.8,2022,3,6
6,1,Orem,899.4185426003174,False,False,False,False,60.73,2.66,205.02,2022,3,6
6,1,Lehi,0.0,False,False,False,False,102.87,5.99,215.6,2022,3,6
0,1,Provo,1862.4025739965646,False,False,False,False,85.14,4.4,199.29,2022,3,7
0,1,Springville,1771.917698994285,False,False,False,False,49.31,2.33,226.95,2022,3,7
0,1,Orem,1305.4703731281834,False,False,False,False,80.46,3.61,184.91,2022,3,7
0,1,Lehi,1191.165974354255,False,False,False,False,82.8,4.1,207.7,2022,3,7
1,1,Provo,656.6185049965678,False,False,False,False,40.77,2.12,166.95,2022,3,8
1,1,Springville,1466.8790369099152,False,False,False,False,57.36,2.47,173.57,2022,3,8
1,1,Orem,1136.7211074962024,False,False,False,False,65.52,2.12,191.41,2022,3,8
1,1,Lehi,907.3102359285133,False,False,False,False,33.04,2.15,170.69,2022,3,8
2,1,Provo,2111.5168195493534,False,False,False,False,12.84,2.55,201.37,2022,3,9
2,1,Springville,884.3960237690967,False,False,False,False,50.15,2.02,219.33,2022,3,9
2,1,Orem,2065.465782048599,False,False,False,False,77.95,3.39,184.98,2022,3,9
2,1,Lehi,1335.790384264895,False,False,False,False,15.32,2.43,199.66,2022,3,9
3,1,Provo,668.9664352470993,False,False,False,False,33.65,2.25,201.19,2022,3,10
3,1,Springville,2592.535844353863,False,False,False,False,80.57,3.41,180.97,2022,3,10
3,1,Orem,1248.7059781026178,False,False,False,False,1.79,2.17,164.66,2022,3,10
3,1,Lehi,756.6730370448281,False,False,False,False,48.22,2.77,185.04,2022,3,10
4,1,Provo,0.0,False,False,False,False,49.69,2.03,181.98,2022,3,11
4,1,Springville,649.4231787282229,False,False,False,False,80.5,3.98,186.59,2022,3,11
4,1,Orem,1166.8966107943886,False,False,False,False,53.37,2.24,215.38,2022,3,11
4,1,Lehi,1847.6473542573117,False,False,False,False,44.44,2.61,228.55,2022,3,11
5,1,Provo,934.0891969337065,False,False,False,False,93.69,5.11,230.22,2022,3,12
5,1,Springville,2121.7852606442343,False,False,False,False,31.74,2.6,210.75,2022,3,12
5,1,Orem,1048.9049129039631,False,False,False,False,24.64,2.7,198.94,2022,3,12
5,1,Lehi,2489.0069418640683,False,False,False,False,98.51,5.65,217.65,2022,3,12
6,1,Provo,721.5269881220011,False,False,False,False,118.62,7.58,210.22,2022,3,13
6,1,Springville,888.2901847607523,False,False,False,False,79.57,3.81,167.6,2022,3,13
6,1,Orem,1238.8795982302981,False,False,False,False,43.48,2.09,163.32,2022,3,13
6,1,Lehi,1464.1230728427972,False,False,False,False,114.34,7.29,154.0,2022,3,13
0,1,Provo,900.9155297378562,False,False,False,False,36.38,2.3,193.91,2022,3,14
0,1,Springville,1662.9249841293015,False,False,False,False,116.54,7.25,205.98,2022,3,14
0,1,Orem,974.4553395360202,False,False,False,False,50.08,2.08,208.78,2022,3,14
0,1,Lehi,1334.1886186544336,False,False,False,False,17.91,2.38,214.3,2022,3,14
1,1,Provo,1796.7690828060145,False,False,False,False,89.58,4.59,204.15,2022,3,15
1,1,Springville,939.6942720585489,False,False,False,False,9.12,2.27,232.13,2022,3,15
1,1,Orem,923.8768338927032,False,False,False,False,76.06,3.27,178.65,2022,3,15
1,1,Lehi,1696.3619149404271,False,False,False,False,16.09,1.91,226.8,2022,3,15
2,1,Provo,0.0,False,False,False,False,34.57,2.0,157.77,2022,3,16
2,1,Springville,485.7868012430678,False,False,False,False,70.01,2.51,183.77,2022,3,16
2,1,Orem,1992.59033419872,False,False,False,False,2.88,2.07,189.59,2022,3,16
2,1,Lehi,1413.8178043377843,False,False,False,False,95.03,5.22,234.64,2022,3,16
3,1,Provo,297.52583533892647,False,False,False,False,37.51,2.4,169.63,2022,3,17
3,1,Springville,1058.0267099526834,False,False,False,False,70.43,2.6,211.72,2022,3,17
3,1,Orem,903.5867804973393,False,False,False,False,62.68,2.12,201.47,2022,3,17
3,1,Lehi,937.9803436645994,False,False,False,False,12.97,2.01,155.39,2022,3,17
4,1,Provo,1692.6131776898487,False,False,False,False,90.45,4.7,162.78,2022,3,18
4,1,Springville,1437.654677904718,False,False,False,False,19.42,2.39,161.5,2022,3,18
4,1,Orem,1392.5839815334816,False,False,False,False,98.26,5.45,220.96,2022,3,18
4,1,Lehi,298.6746260073142,False,False,False,False,25.56,2.4,183.05,2022,3,18
5,1,Provo,889.8289017945822,False,False,True,False,48.07,2.23,141.53,2022,3,19
5,1,Springville,1429.6532783312643,False,False,True,False,100.36,6.0,231.87,2022,3,19
5,1,Orem,501.47153003568263,False,False,True,False,56.51,2.55,206.24,2022,3,19
5,1,Lehi,969.4199653055533,False,False,True,False,59.44,2.54,190.05,2022,3,19
6,1,Provo,1111.7767739851192,False,False,False,True,32.97,2.22,221.23,2022,3,20
6,1,Springville,1071.3084783911936,False,False,False,True,64.58,2.0,166.08,2022,3,20
6,1,Orem,1745.6320225988873,False,False,False,True,33.39,2.07,195.62,2022,3,20
6,1,Lehi,1383.7101048289614,False,False,False,True,100.33,5.44,181.71,2022,3,20
0,1,Provo,1552.5155486940994,False,False,False,False,83.99,4.12,241.14,2022,3,21
0,1,Springville,1001.1061522990013,False,False,False,False,32.2,2.39,209.2,2022,3,21
0,1,Orem,1235.925492457442,False,False,False,False,60.81,2.13,143.66,2022,3,21
0,1,Lehi,951.1302839858594,False,False,False,False,41.93,2.21,156.99,2022,3,21
1,1,Provo,1548.365752624382,False,False,False,False,89.66,4.89,220.91,2022,3,22
1,1,Springville,1925.976779911962,False,False,False,False,20.25,2.01,202.23,2022,3,22
1,1,Orem,904.3707664027943,False,False,False,False,79.9,3.34,175.99,2022,3,22
1,1,Lehi,1039.8742137443978,False,False,False,False,93.1,4.88,242.84,2022,3,22
2,1,Provo,644.1774270932634,False,False,False,False,73.5,3.36,255.94,2022,3,23
2,1,Springville,1329.8015163087941,False,False,False,False,103.56,6.02,171.4,2022,3,23
2,1,Orem,955.920602593882,False,False,False,False,56.55,1.91,236.28,2022,3,23
2,1,Lehi,930.8654140978742,False,False,False,False,56.51,2.14,156.15,2022,3,23
3,1,Provo,1119.9775201495227,False,False,False,False,55.48,2.24,249.09,2022,3,24
3,1,Springville,247.61768181373287,False,False,False,False,45.63,2.25,208.15,2022,3,24
3,1,Orem,1520.1957733251304,False,False,False,False,43.05,2.34,212.04,2022,3,24
3,1,Lehi,1138.4660093575415,False,False,False,False,60.49,2.33,213.14,2022,3,24
4,1,Provo,1611.5619007525995,False,False,False,False,44.03,1.91,270.52,2022,3,25
4,1,Springville,962.8164434917016,False,False,False,False,92.76,5.0,213.02,2022,3,25
4,1,Orem,1490.591466910634,False,False,False,False,54.96,2.09,208.51,2022,3,25
4,1,Lehi,1125.299507902987,False,False,False,False,77.71,4.03,217.21,2022,3,25
5,1,Provo,1142.8567586049446,False,False,False,False,59.5,2.16,184.94,2022,3,26
5,1,Springville,423.27285594857995,False,False,False,False,61.85,2.35,174.96,2022,3,26
5,1,Orem,1568.2831836039215,False,False,False,False,62.26,2.42,195.31,2022,3,26
5,1,Lehi,1245.6719090427757,False,False,False,False,108.53,6.59,208.51,2022,3,26
6,1,Provo,1899.551155591223,False,False,False,False,73.96,2.79,153.67,2022,3,27
6,1,Springville,982.8316487944905,False,False,False,False,88.84,4.47,209.8,2022,3,27
6,1,Orem,1422.8396464436703,False,False,False,False,65.16,2.19,184.43,2022,3,27
6,1,Lehi,1280.9444742134306,False,False,False,False,119.33,7.37,224.54,2022,3,27
0,1,Provo,0.0,False,False,False,False,55.49,2.4,249.99,2022,3,28
0,1,Springville,324.5288735040582,False,False,False,False,-3.56,2.26,227.03,2022,3,28
0,1,Orem,1121.4057472714826,False,False,False,False,62.99,2.34,209.81,2022,3,28
0,1,Lehi,1266.9706973048967,False,False,False,False,18.84,2.19,196.9,2022,3,28
1,1,Provo,1854.4559168397348,False,False,False,False,91.91,4.62,190.87,2022,3,29
1,1,Springville,1040.3730406733478,False,False,False,False,75.65,3.12,192.37,2022,3,29
1,1,Orem,672.4012857030823,False,False,False,False,35.2,2.32,218.73,2022,3,29
1,1,Lehi,1093.6304439468959,False,False,False,False,58.43,2.27,206.58,2022,3,29
2,1,Provo,945.9293761511697,False,False,False,False,65.42,2.25,188.83,2022,3,30
2,1,Springville,514.7602805547381,False,False,False,False,55.65,2.08,194.53,2022,3,30
2,1,Orem,566.0216238434402,False,False,False,False,50.09,2.37,258.31,2022,3,30
2,1,Lehi,551.9459662650928,False,False,False,False,23.03,2.33,205.71,2022,3,30
3,1,Provo,0.0,False,False,False,False,52.02,2.25,160.55,2022,3,31
3,1,Springville,547.9011572270778,False,False,False,False,55.27,2.27,208.38,2022,3,31
3,1,Orem,1565.0532891740654,False,False,False,False,103.67,6.38,190.87,2022,3,31
3,1,Lehi,810.7160116637033,False,False,False,False,22.33,2.24,207.98,2022,3,31
4,2,Provo,839.8614292060741,False,False,False,False,49.42,2.76,196.32,2022,4,1
4,2,Springville,1487.5906120039829,False,False,False,False,113.45,7.14,185.44,2022,4,1
4,2,Orem,1596.846907784768,False,False,False,False,25.94,2.13,195.32,2022,4,1
4,2,Lehi,1092.975158871871,False,False,False,False,71.44,2.98,124.51,2022,4,1
5,2,Provo,1592.1350824281624,False,False,False,False,54.65,1.99,208.16,2022,4,2
5,2,Springville,1759.779590908468,False,False,False,False,74.88,3.13,157.45,2022,4,2
5,2,Orem,607.9790211455534,False,False,False,False,36.83,2.01,203.77,2022,4,2
5,2,Lehi,451.24651901021264,False,False,False,False,125.33,8.42,205.81,2022,4,2
6,2,Provo,1886.5356323348415,False,False,False,False,54.95,1.97,179.54,2022,4,3
6,2,Springville,1761.4598914682947,False,False,False,False,59.03,2.3,203.99,2022,4,3
6,2,Orem,763.6073013499216,False,False,False,False,105.31,6.13,218.91,2022,4,3
6,2,Lehi,620.9185476155849,False,False,False,False,-0.94,2.39,179.68,2022,4,3
0,2,Provo,1091.196981983577,False,False,False,False,54.21,2.2,198.13,2022,4,4
0,2,Springville,995.8121461796104,False,False,False,False,71.99,2.92,198.63,2022,4,4
0,2,Orem,1259.978601947778,False,False,False,False,36.59,2.07,225.39,2022,4,4
0,2,Lehi,1004.6588811967364,False,False,False,False,73.93,3.08,198.08,2022,4,4
1,2,Provo,2092.510273438049,False,False,False,False,55.64,2.4,217.18,2022,4,5
1,2,Springville,1650.7182958277328,False,False,False,False,84.89,4.77,214.98,2022,4,5
1,2,Orem,844.0211840045616,False,False,False,False,57.12,2.05,167.53,2022,4,5
1,2,Lehi,31.972996978298465,False,False,False,False,81.55,3.82,222.59,2022,4,5
2,2,Provo,1686.1248273843496,False,False,False,False,129.67,8.74,179.81,2022,4,6
2,2,Springville,1002.1746426390653,False,False,False,False,32.48,2.25,199.33,2022,4,6
2,2,Orem,403.6569172237806,False,False,False,False,12.19,2.14,233.63,2022,4,6
2,2,Lehi,1757.1517816722976,False,False,False,False,103.36,6.12,226.56,2022,4,6
3,2,Provo,1024.1331499598168,False,False,False,False,48.11,2.29,216.2,2022,4,7
3,2,Springville,1004.7848931332475,False,False,False,False,26.14,2.16,206.32,2022,4,7
3,2,Orem,1543.24620747322,False,False,False,False,37.75,2.0,196.06,2022,4,7
3,2,Lehi,1829.5666159546442,False,False,False,False,90.65,4.4,234.28,2022,4,7
4,2,Provo,839.3223188481064,False,False,False,False,50.96,2.26,169.69,2022,4,8
4,2,Springville,1305.7318998109454,False,False,False,False,63.26,2.12,208.34,2022,4,8
4,2,Orem,2313.7876468685668,False,False,False,False,18.73,2.41,203.06,2022,4,8
4,2,Lehi,569.6853135754807,False,False,False,False,35.52,2.4,199.61,2022,4,8
5,2,Provo,1367.0249467757728,False,False,False,False,45.29,2.3,221.28,2022,4,9
5,2,Springville,982.6126968590253,False,False,False,False,39.26,2.15,175.51,2022,4,9
5,2,Orem,1728.635308786869,False,False,False,False,83.75,4.19,193.15,2022,4,9
5,2,Lehi,511.0735312663721,False,False,False,False,99.61,5.95,209.71,2022,4,9
6,2,Provo,1714.0909828839624,False,False,False,False,31.05,2.18,196.54,2022,4,10
6,2,Springville,1587.928383610812,False,False,False,False,39.41,2.51,182.12,2022,4,10
6,2,Orem,343.6756648321031,False,False,False,False,23.67,2.28,264.53,2022,4,10
6,2,Lehi,1528.4302925995212,False,False,False,False,65.35,2.36,199.92,2022,4,10
0,2,Provo,223.75914732028903,False,False,False,False,57.73,2.45,168.81,2022,4,11
0,2,Springville,1302.2155479030625,False,False,False,False,30.15,2.13,145.09,2022,4,11
0,2,Orem,763.2596230909908,False,False,False,False,45.38,2.09,211.05,2022,4,11
0,2,Lehi,283.12004875445564,False,False,False,False,50.06,2.43,224.99,2022,4,11
1,2,Provo,2014.3499938440223,False,False,False,False,51.18,2.11,181.8,2022,4,12
1,2,Springville,2213.997284641943,False,False,False,False,62.78,2.41,149.05,2022,4,12
1,2,Orem,779.6036238071006,False,False,False,False,62.32,2.22,171.06,2022,4,12
1,2,Lehi,1322.7109247930084,False,False,False,False,77.64,3.89,226.22,2022,4,12
2,2,Provo,1505.8343182632584,False,False,False,False,78.27,3.76,209.55,2022,4,13
2,2,Springville,1209.9601988267764,False,False,False,False,74.2,3.42,236.33,2022,4,13
2,2,Orem,1316.3284984601005,False,False,False,False,54.36,1.96,194.26,2022,4,13
2,2,Lehi,899.0924547391496,False,False,False,False,85.41,4.28,191.53,2022,4,13
3,2,Provo,1961.7737605881593,False,False,False,False,77.33,3.72,221.9,2022,4,14
3,2,Springville,1375.8503284174246,False,False,False,False,59.94,2.37,218.07,2022,4,14
3,2,Orem,1143.9310291039933,False,False,False,False,94.33,5.51,185.15,2022,4,14
3,2,Lehi,1119.2362306367916,False,False,False,False,18.14,2.43,226.48,2022,4,14
4,2,Provo,492.704389230375,False,False,False,False,49.74,2.36,232.0,2022,4,15
4,2,Springville,1257.076823305657,False,False,False,False,124.41,8.42,195.99,2022,4,15
4,2,Orem,2013.3722718164715,False,False,False,False,70.77,2.59,239.12,2022,4,15
4,2,Lehi,1359.8465560267812,False,False,False,False,45.96,2.26,178.88,2022,4,15
5,2,Provo,753.9829714959745,False,False,False,False,70.33,2.82,221.07,2022,4,16
5,2,Springville,137.17567740613242,False,False,False,False,80.71,3.64,168.44,2022,4,16
5,2,Orem,989.9984886073795,False,False,False,False,47.48,2.12,206.78,2022,4,16
5,2,Lehi,0.0,False,False,False,False,51.5,2.49,174.25,2022,4,16
6,2,Provo,1314.7079644088517,False,False,False,False,86.72,4.36,200.18,2022,4,17
6,2,Springville,1673.349087321998,False,False,False,False,84.09,4.08,224.35,2022,4,17
6,2,Orem,1429.1791918208635,False,False,False,False,59.27,2.28,181.51,2022,4,17
6,2,Lehi,1055.8052032580335,False,False,False,False,67.77,2.92,207.72,2022,4,17
0,2,Provo,2400.6471854489164,False,False,False,False,60.6,2.18,213.42,2022,4,18
0,2,Springville,1487.8603111552484,False,False,False,False,90.37,5.0,203.64,2022,4,18
0,2,Orem,656.8080097817001,False,False,False,False,42.28,2.42,203.98,2022,4,18
0,2,Lehi,900.591414288718,False,False,False,False,46.73,1.84,224.82,2022,4,18
1,2,Provo,917.6520261081737,False,False,False,False,51.42,2.26,225.38,2022,4,19
1,2,Springville,478.7697620514782,False,False,False,False,81.34,3.87,158.11,2022,4,19
1,2,Orem,2065.740260365104,False,False,False,False,77.93,3.53,176.42,2022,4,19
1,2,Lehi,0.0,False,False,False,False,53.66,2.32,221.0,2022,4,19
2,2,Provo,2336.8368939636075,False,False,False,False,123.5,8.11,233.97,2022,4,20
2,2,Springville,1908.995617707933,False,False,False,False,70.24,2.48,229.1,2022,4,20
2,2,Orem,1269.612613066873,False,False,False,False,78.09,3.56,170.5,2022,4,20
2,2,Lehi,149.46940653557957,False,False,False,False,48.75,2.52,228.4,2022,4,20
3,2,Provo,1963.6827936913094,False,False,False,False,77.57,3.29,162.81,2022,4,21
3,2,Springville,1052.1500160997716,False,False,False,False,58.6,2.52,184.0,2022,4,21
3,2,Orem,803.5775543204004,False,False,False,False,60.62,2.09,135.74,2022,4,21
3,2,Lehi,1228.8930975906014,False,False,False,False,90.71,4.65,243.54,2022,4,21
4,2,Provo,1715.9984383209433,False,False,False,False,128.83,8.79,211.45,2022,4,22
4,2,Springville,1000.5380369132342,False,False,False,False,53.98,2.2,165.94,2022,4,22
4,2,Orem,1502.5069795974243,False,False,False,False,50.38,2.48,203.64,2022,4,22
4,2,Lehi,815.6858119365004,False,False,False,False,51.78,2.45,185.3,2022,4,22
5,2,Provo,1077.1605892078292,False,False,False,False,-5.53,2.16,210.93,2022,4,23
5,2,Springville,1432.3295080555984,False,False,False,False,39.25,2.2,214.17,2022,4,23
5,2,Orem,1635.6308729020147,False,False,False,False,55.46,2.3,231.92,2022,4,23
5,2,Lehi,705.5743642644272,False,False,False,False,93.88,5.39,188.08,2022,4,23
6,2,Provo,2320.0842319775593,False,False,False,False,64.35,1.99,225.49,2022,4,24
6,2,Springville,882.5711108598364,False,False,False,False,74.57,3.15,180.01,2022,4,24
6,2,Orem,1192.4229639897053,False,False,False,False,67.13,2.38,197.44,2022,4,24
6,2,Lehi,1820.983833332793,False,False,False,False,-4.48,1.96,226.92,2022,4,24
0,2,Provo,2088.1610703258775,False,False,False,False,69.7,2.69,166.39,2022,4,25
0,2,Springville,1239.7253887603258,False,False,False,False,37.98,2.26,170.61,2022,4,25
0,2,Orem,1100.4625520999043,False,False,False,False,28.53,2.14,198.46,2022,4,25
0,2,Lehi,450.78916459827144,False,False,False,False,19.54,2.25,159.7,2022,4,25
1,2,Provo,1124.368882496709,False,False,False,False,9.18,1.85,224.73,2022,4,26
1,2,Springville,1501.8195564771477,False,False,False,False,97.06,5.38,201.2,2022,4,26
1,2,Orem,260.3475471765656,False,False,False,False,59.04,2.27,222.3,2022,4,26
1,2,Lehi,0.0,False,False,False,False,71.33,2.96,220.03,2022,4,26
2,2,Provo,1178.1697910066114,False,False,False,False,76.0,3.44,175.68,2022,4,27
2,2,Springville,1191.7236229973296,False,False,False,False,88.23,4.74,225.01,2022,4,27
2,2,Orem,1012.673856199083,False,False,False,False,81.5,3.72,198.36,2022,4,27
2,2,Lehi,806.6213502519427,False,False,False,False,107.58,6.21,204.85,2022,4,27
3,2,Provo,1071.0270618298803,False,False,False,False,46.43,2.13,231.13,2022,4,28
3,2,Springville,1184.44399129596,False,False,False,False,63.48,2.71,198.52,2022,4,28
3,2,Orem,875.0710075589153,False,False,False,False,86.72,4.26,205.1,2022,4,28
3,2,Lehi,122.77334638405796,False,False,False,False,49.64,2.22,227.76,2022,4,28
4,2,Provo,534.4727543333837,False,False,False,False,79.38,3.85,210.09,2022,4,29
4,2,Springville,1276.6798863058812,False,False,False,False,117.53,7.4,159.23,2022,4,29
4,2,Orem,163.8219355828636,False,False,False,False,51.36,2.61,166.42,2022,4,29
4,2,Lehi,866.2888486086263,False,False,False,False,56.34,2.41,236.97,2022,4,29
5,2,Provo,468.60848557618533,False,False,False,False,39.04,2.41,237.64,2022,4,30
5,2,Springville,874.8248664699145,False,False,False,False,74.16,2.82,227.57,2022,4,30
5,2,Orem,1109.0733234137438,False,False,False,False,13.87,2.31,198.27,2022,4,30
5,2,Lehi,422.6457448674088,False,False,False,False,52.12,2.1,203.24,2022,4,30
6,2,Provo,1393.441531523964,False,False,False,False,48.31,2.23,174.81,2022,5,1
6,2,Springville,1532.6450666278383,False,False,False,False,72.13,2.7,188.69,2022,5,1
6,2,Orem,2075.8778264287525,False,False,False,False,72.99,2.88,221.77,2022,5,1
6,2,Lehi,454.584186638393,False,False,False,False,15.48,2.06,218.11,2022,5,1
0,2,Provo,2047.350710121099,False,False,False,False,125.99,8.15,211.8,2022,5,2
0,2,Springville,1583.286182242454,False,False,False,False,90.39,5.05,230.52,2022,5,2
0,2,Orem,734.4353731577326,False,False,False,False,65.69,2.15,179.41,2022,5,2
0,2,Lehi,481.08656342523415,False,False,False,False,68.44,2.46,209.79,2022,5,2
1,2,Provo,92.01314274880795,False,False,False,False,12.42,2.27,180.71,2022,5,3
1,2,Springville,326.02419691565024,False,False,False,False,69.58,2.82,204.67,2022,5,3
